component_1_original_name,component_1_formula,smiles1,component_2_original_name,component_2_formula,smiles2,component_3_original_name,component_3_formula,smiles3,quality_check_1,quality_check_2,pressure_mmhg,temperature_c,x1,x2,y1,y2,doi,source_original_excel_row,source_audit_status,source_url,source_json_sha256,source_indices,source_temperature_k,source_pressure_kpa,source_component_InChIKeys
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,422.43474103310257,66.85000000000002,0.0697,0.1929,0.2534,0.2218,10.1016/j.fluid.2007.10.016,982,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 58]]",340.0,56.32,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,412.1588959476028,66.85000000000002,0.0595,0.2767,0.196,0.2979,10.1016/j.fluid.2007.10.016,983,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 59]]",340.0,54.95,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,402.48310021016124,66.85000000000002,0.0433,0.3663,0.1464,0.374,10.1016/j.fluid.2007.10.016,984,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 60]]",340.0,53.66,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,393.7073784948074,66.85000000000002,0.039,0.4617,0.1051,0.448,10.1016/j.fluid.2007.10.016,985,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 61]]",340.0,52.49,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,386.43178014959955,66.85000000000002,0.0301,0.5534,0.0761,0.5135,10.1016/j.fluid.2007.10.016,986,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 62]]",340.0,51.52,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,378.0310892767821,66.85000000000002,0.0228,0.6383,0.0506,0.5791,10.1016/j.fluid.2007.10.016,987,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 63]]",340.0,50.4,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,369.8554169094867,66.85000000000002,0.0181,0.7185,0.0382,0.6374,10.1016/j.fluid.2007.10.016,988,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 64]]",340.0,49.31,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
2-丙醇,C3H8O,CC(C)O,3-甲基-2-丁酮,C5H10O,CC(C)C(=O)C,异辛烷,C8H18,CC(C)CC(C)(C)C,-1,-1,360.92968285711817,66.85000000000002,0.0139,0.7856,0.0293,0.6937,10.1016/j.fluid.2007.10.016,989,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2007.10.016.json,eadcb0fa4bc3672a2f8793b226530870351f0af77375b6616a48ac1ffecc62c7,"[[15, 65]]",340.0,48.12,"[""KFZMGEQAYNKOFK-UHFFFAOYSA-N"", ""SYBYTAAJFKOIEJ-UHFFFAOYSA-N"", ""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,84.47000000000003,0.3164,0.2788,0.1431,0.8069,10.1016/j.fluid.2008.09.010,990,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 0]]",357.62,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,90.55000000000001,0.3193,0.2376,0.1523,0.7683,10.1016/j.fluid.2008.09.010,991,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 1]]",363.7,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,89.0,0.3215,0.2238,0.1712,0.7492,10.1016/j.fluid.2008.09.010,992,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 2]]",362.15,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,91.95000000000005,0.3237,0.2136,0.181,0.7426,10.1016/j.fluid.2008.09.010,993,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 3]]",365.1,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,95.40000000000003,0.3213,0.2038,0.1966,0.7269,10.1016/j.fluid.2008.09.010,994,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 4]]",368.55,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,96.25,0.3237,0.1968,0.2085,0.712,10.1016/j.fluid.2008.09.010,995,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 5]]",369.4,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,99.20000000000005,0.3241,0.1756,0.2185,0.6796,10.1016/j.fluid.2008.09.010,996,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 6]]",372.35,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,98.65000000000003,0.3248,0.1702,0.2272,0.6512,10.1016/j.fluid.2008.09.010,997,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 7]]",371.8,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,100.06,0.3282,0.1454,0.2298,0.5886,10.1016/j.fluid.2008.09.010,998,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 8]]",373.21,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,100.65000000000003,0.3248,0.1492,0.243,0.599,10.1016/j.fluid.2008.09.010,999,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 9]]",373.8,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,100.75,0.3237,0.166,0.2088,0.633,10.1016/j.fluid.2008.09.010,1000,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 10]]",373.9,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,110.17000000000002,0.2641,0.1,0.1813,0.4744,10.1016/j.fluid.2008.09.010,1001,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 11]]",383.32,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,111.93,0.2612,0.088,0.1869,0.4361,10.1016/j.fluid.2008.09.010,1002,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 12]]",385.08,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,113.37,0.2606,0.0926,0.1824,0.4574,10.1016/j.fluid.2008.09.010,1003,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 13]]",386.52,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,114.69,0.2616,0.069,0.2199,0.3612,10.1016/j.fluid.2008.09.010,1004,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 14]]",387.84,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,115.05000000000001,0.26270000000000004,0.055600000000000004,0.2184,0.3123,10.1016/j.fluid.2008.09.010,1005,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 15]]",388.2,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,二甲基亚砜,C2H6OS,CS(=O)C,-1,-1,99.98322262022829,118.77000000000004,0.2624000000000001,0.04320000000000001,0.209,0.2619,10.1016/j.fluid.2008.09.010,1006,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[9, 16]]",391.92,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""IAZDPXIOMUYVGZ-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,56.85000000000002,0.1807,0.5275,0.0443,0.9311,10.1016/j.fluid.2008.09.010,1007,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 0]]",330.0,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,58.08000000000004,0.1948,0.4956,0.0501,0.9212,10.1016/j.fluid.2008.09.010,1008,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 1]]",331.23,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,59.93000000000001,0.2075,0.4659,0.0556,0.9057,10.1016/j.fluid.2008.09.010,1009,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 2]]",333.08,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,60.54000000000002,0.2151,0.4463,0.0592,0.8933,10.1016/j.fluid.2008.09.010,1010,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 3]]",333.69,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,61.650000000000034,0.2283,0.4132,0.0647,0.8749,10.1016/j.fluid.2008.09.010,1011,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 4]]",334.8,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,62.19,0.2358,0.391,0.0692,0.8639,10.1016/j.fluid.2008.09.010,1012,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 5]]",335.34,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,62.59000000000003,0.2455,0.3702,0.0731,0.8497,10.1016/j.fluid.2008.09.010,1013,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 6]]",335.74,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,63.01000000000005,0.2516,0.3612,0.0759,0.8419,10.1016/j.fluid.2008.09.010,1014,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 7]]",336.16,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,64.11000000000001,0.2575,0.3355,0.0808,0.828,10.1016/j.fluid.2008.09.010,1015,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 8]]",337.26,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,65.16000000000003,0.2598,0.3125,0.0884,0.8145,10.1016/j.fluid.2008.09.010,1016,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 9]]",338.31,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,66.06,0.2678,0.2933,0.1095,0.8021,10.1016/j.fluid.2008.09.010,1017,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 10]]",339.21,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,66.46000000000004,0.2742,0.2784,0.0923,0.7903,10.1016/j.fluid.2008.09.010,1018,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 11]]",339.61,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,69.26000000000005,0.2744,0.2678,0.0894,0.7762,10.1016/j.fluid.2008.09.010,1019,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 12]]",342.41,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,69.33000000000004,0.2821,0.2479,0.0823,0.7555,10.1016/j.fluid.2008.09.010,1020,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 13]]",342.48,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,"N,N-二甲基甲酰胺",C3H7NO,CN(C)C=O,-1,-1,99.98322262022829,71.13,0.2907,0.2335,0.1015,0.7611,10.1016/j.fluid.2008.09.010,1021,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.09.010.json,557eb0c7fa271428f9f8f5fba702b3ac64e8442c7829b993a297c670f8506894,"[[10, 14]]",344.28,13.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZMXDDKWLCZADIW-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,丁酮,C4H8O,CCC(=O)C,-1,-1,760.037505484451,113.15000000000003,0.9118,0.0845,0.8313,0.159,10.1016/j.fluid.2009.03.008,1074,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2009.03.008.json,cfa46c4441d8c96cfbda08a5566e4be63f57548020d32e0b4d81ba3ca99e1800,"[[6, 0]]",386.3,101.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZWEHNKRNPOVVGH-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,丁酮,C4H8O,CCC(=O)C,-1,-1,760.037505484451,112.04000000000002,0.8942,0.0851,0.7869,0.1599,10.1016/j.fluid.2009.03.008,1075,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2009.03.008.json,cfa46c4441d8c96cfbda08a5566e4be63f57548020d32e0b4d81ba3ca99e1800,"[[6, 1]]",385.19,101.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZWEHNKRNPOVVGH-UHFFFAOYSA-N""]"
乙酸,C2H4O2,CC(=O)O,水,H2O,O,丁酮,C4H8O,CCC(=O)C,-1,-1,760.037505484451,112.22000000000003,0.8979,0.0821,0.7939,0.1548,10.1016/j.fluid.2009.03.008,1076,verified,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2009.03.008.json,cfa46c4441d8c96cfbda08a5566e4be63f57548020d32e0b4d81ba3ca99e1800,"[[6, 2]]",385.37,101.33,"[""QTBSBXVTEAMEQO-UHFFFAOYSA-N"", ""XLYOFNOQVPJJNP-UHFFFAOYSA-N"", ""ZWEHNKRNPOVVGH-UHFFFAOYSA-N""]"
