component_1_original_name,component_1_formula,smiles1,component_2_original_name,component_2_formula,smiles2,component_3_original_name,component_3_formula,smiles3,quality_check_1,quality_check_2,pressure_mmhg,temperature_c,x1,x2,y1,y2,doi,original_excel_row,quarantine_reason
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,69.05,0.475,0.153,0.697,0.0,10.1016/j.fluid.2019.03.022,3737,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,70.15,0.531,0.153,0.742,0.0,10.1016/j.fluid.2019.03.022,3738,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,71.02,0.578,0.153,0.778,0.0,10.1016/j.fluid.2019.03.022,3739,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,71.72,0.609,0.152,0.798,0.0,10.1016/j.fluid.2019.03.022,3740,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,73.25,0.662,0.153,0.841,0.0,10.1016/j.fluid.2019.03.022,3741,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,74.37,0.7,0.153,0.87,0.0,10.1016/j.fluid.2019.03.022,3742,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,75.13,0.722,0.153,0.89,0.0,10.1016/j.fluid.2019.03.022,3743,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,77.28,0.786,0.153,0.942,0.0,10.1016/j.fluid.2019.03.022,3744,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,78.88,0.832,0.153,0.985,0.0,10.1016/j.fluid.2019.03.022,3745,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,77.8,0.038,0.199,0.155,0.0,10.1016/j.fluid.2019.03.022,3746,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,76.19,0.078,0.199,0.265,0.0,10.1016/j.fluid.2019.03.022,3747,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,74.75,0.123,0.198,0.369,0.0,10.1016/j.fluid.2019.03.022,3748,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,74.02,0.151,0.199,0.421,0.0,10.1016/j.fluid.2019.03.022,3749,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,73.07,0.19,0.2,0.481,0.0,10.1016/j.fluid.2019.03.022,3750,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,72.61,0.22,0.2,0.52,0.0,10.1016/j.fluid.2019.03.022,3751,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,72.32,0.274,0.2,0.584,0.0,10.1016/j.fluid.2019.03.022,3752,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,72.43,0.309,0.201,0.622,0.0,10.1016/j.fluid.2019.03.022,3753,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,72.78,0.354,0.2,0.665,0.0,10.1016/j.fluid.2019.03.022,3754,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,73.12,0.393,0.201,0.702,0.0,10.1016/j.fluid.2019.03.022,3755,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,73.49,0.438,0.2,0.741,0.0,10.1016/j.fluid.2019.03.022,3756,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,74.05,0.486,0.201,0.781,0.0,10.1016/j.fluid.2019.03.022,3757,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,74.64,0.53,0.2,0.814,0.0,10.1016/j.fluid.2019.03.022,3758,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,75.37,0.575,0.2,0.847,0.0,10.1016/j.fluid.2019.03.022,3759,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,76.07,0.61,0.201,0.873,0.0,10.1016/j.fluid.2019.03.022,3760,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,77.17,0.657,0.2,0.906,0.0,10.1016/j.fluid.2019.03.022,3761,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,78.25,0.698,0.201,0.933,0.0,10.1016/j.fluid.2019.03.022,3762,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,80.1,0.758,0.201,0.973,0.0,10.1016/j.fluid.2019.03.022,3763,unmatched
苯,C6H6,C1=CC=CC=C1,1-methyl-3-octylimidazolium acetate,C14H26N2O2,,甲醇,CH4O,,0,0,759.812,81.0,0.784,0.2,0.99,0.0,10.1016/j.fluid.2019.03.022,3764,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,69.36,0.043,0.1,0.129,0.0,10.1016/j.fluid.2019.03.022,3765,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,67.95,0.085,0.1,0.216,0.0,10.1016/j.fluid.2019.03.022,3766,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,66.87,0.125,0.1,0.282,0.0,10.1016/j.fluid.2019.03.022,3767,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,66.01,0.167,0.1,0.338,0.0,10.1016/j.fluid.2019.03.022,3768,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,65.53,0.241,0.102,0.417,0.0,10.1016/j.fluid.2019.03.022,3769,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,65.43,0.284,0.1,0.452,0.0,10.1016/j.fluid.2019.03.022,3770,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,65.62,0.327,0.102,0.491,0.0,10.1016/j.fluid.2019.03.022,3771,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,66.01,0.386,0.1,0.533,0.0,10.1016/j.fluid.2019.03.022,3772,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,66.26,0.421,0.1,0.558,0.0,10.1016/j.fluid.2019.03.022,3773,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,66.93,0.466,0.1,0.591,0.0,10.1016/j.fluid.2019.03.022,3774,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,67.75,0.517,0.1,0.626,0.0,10.1016/j.fluid.2019.03.022,3775,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,68.64,0.561,0.1,0.659,0.0,10.1016/j.fluid.2019.03.022,3776,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,69.89,0.615,0.101,0.704,0.0,10.1016/j.fluid.2019.03.022,3777,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,71.02,0.657,0.101,0.736,0.0,10.1016/j.fluid.2019.03.022,3778,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,72.14,0.693,0.102,0.768,0.0,10.1016/j.fluid.2019.03.022,3779,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,74.02,0.744,0.101,0.812,0.0,10.1016/j.fluid.2019.03.022,3780,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,76.14,0.795,0.101,0.863,0.0,10.1016/j.fluid.2019.03.022,3781,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,78.24,0.838,0.102,0.914,0.0,10.1016/j.fluid.2019.03.022,3782,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,80.81,0.882,0.101,0.974,0.0,10.1016/j.fluid.2019.03.022,3783,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,73.74,0.039,0.153,0.134,0.0,10.1016/j.fluid.2019.03.022,3784,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,72.45,0.074,0.153,0.223,0.0,10.1016/j.fluid.2019.03.022,3785,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,71.54,0.117,0.153,0.308,0.0,10.1016/j.fluid.2019.03.022,3786,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.97,0.165,0.152,0.384,0.0,10.1016/j.fluid.2019.03.022,3787,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.51,0.222,0.15,0.452,0.0,10.1016/j.fluid.2019.03.022,3788,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.34,0.259,0.152,0.5,0.0,10.1016/j.fluid.2019.03.022,3789,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.34,0.308,0.152,0.55,0.0,10.1016/j.fluid.2019.03.022,3790,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.59,0.362,0.151,0.599,0.0,10.1016/j.fluid.2019.03.022,3791,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,70.91,0.411,0.15,0.638,0.0,10.1016/j.fluid.2019.03.022,3792,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,71.42,0.453,0.152,0.676,0.0,10.1016/j.fluid.2019.03.022,3793,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,72.01,0.493,0.153,0.708,0.0,10.1016/j.fluid.2019.03.022,3794,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,72.6,0.531,0.152,0.738,0.0,10.1016/j.fluid.2019.03.022,3795,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,73.53,0.581,0.15,0.776,0.0,10.1016/j.fluid.2019.03.022,3796,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,74.55,0.623,0.153,0.812,0.0,10.1016/j.fluid.2019.03.022,3797,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.79,0.673,0.152,0.851,0.0,10.1016/j.fluid.2019.03.022,3798,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,77.15,0.719,0.152,0.887,0.0,10.1016/j.fluid.2019.03.022,3799,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,78.1,0.755,0.153,0.917,0.0,10.1016/j.fluid.2019.03.022,3800,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,79.7,0.799,0.152,0.955,0.0,10.1016/j.fluid.2019.03.022,3801,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,81.43,0.834,0.153,0.988,0.0,10.1016/j.fluid.2019.03.022,3802,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,79.52,0.038,0.201,0.143,0.0,10.1016/j.fluid.2019.03.022,3803,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,77.74,0.076,0.202,0.256,0.0,10.1016/j.fluid.2019.03.022,3804,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,76.65,0.111,0.202,0.335,0.0,10.1016/j.fluid.2019.03.022,3805,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.85,0.149,0.203,0.408,0.0,10.1016/j.fluid.2019.03.022,3806,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.32,0.19,0.202,0.47,0.0,10.1016/j.fluid.2019.03.022,3807,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.01,0.236,0.203,0.536,0.0,10.1016/j.fluid.2019.03.022,3808,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,74.84,0.288,0.203,0.597,0.0,10.1016/j.fluid.2019.03.022,3809,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,74.89,0.337,0.204,0.647,0.0,10.1016/j.fluid.2019.03.022,3810,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,74.96,0.37,0.203,0.68,0.0,10.1016/j.fluid.2019.03.022,3811,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.15,0.421,0.203,0.724,0.0,10.1016/j.fluid.2019.03.022,3812,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,75.53,0.461,0.203,0.759,0.0,10.1016/j.fluid.2019.03.022,3813,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,76.0,0.502,0.204,0.793,0.0,10.1016/j.fluid.2019.03.022,3814,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,76.58,0.547,0.203,0.827,0.0,10.1016/j.fluid.2019.03.022,3815,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,77.24,0.589,0.2,0.855,0.0,10.1016/j.fluid.2019.03.022,3816,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,78.03,0.635,0.199,0.887,0.0,10.1016/j.fluid.2019.03.022,3817,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,78.89,0.671,0.204,0.917,0.0,10.1016/j.fluid.2019.03.022,3818,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,80.0,0.712,0.204,0.945,0.0,10.1016/j.fluid.2019.03.022,3819,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,81.09,0.754,0.203,0.972,0.0,10.1016/j.fluid.2019.03.022,3820,unmatched
苯,C6H6,C1=CC=CC=C1,1-decyl-3-methylimidazolium acetate,C16H30N2O2,,甲醇,CH4O,,0,0,759.812,82.05,0.786,0.203,0.992,0.0,10.1016/j.fluid.2019.03.022,3821,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,174.0,0.1028,0.5951,0.1515,0.5762,10.1016/j.jct.2012.10.017,4121,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,172.7,0.1378,0.5988,0.2188,0.5588,10.1016/j.jct.2012.10.017,4122,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,172.4,0.1461,0.5937,0.2299,0.5523,10.1016/j.jct.2012.10.017,4123,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.6,0.1887,0.5938,0.2781,0.5416,10.1016/j.jct.2012.10.017,4124,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.5,0.191,0.5936,0.2825,0.532,10.1016/j.jct.2012.10.017,4125,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.34,0.2068,0.5603,0.3006,0.5068,10.1016/j.jct.2012.10.017,4126,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,171.28,0.2122,0.5453,0.3102,0.4968,10.1016/j.jct.2012.10.017,4127,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,168.93,0.3223,0.4435,0.4508,0.367,10.1016/j.jct.2012.10.017,4128,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,168.58,0.3298,0.434,0.4582,0.3562,10.1016/j.jct.2012.10.017,4129,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,168.51,0.3315,0.4358,0.4528,0.3569,10.1016/j.jct.2012.10.017,4130,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,167.2,0.3845,0.4077,0.5123,0.3284,10.1016/j.jct.2012.10.017,4131,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,166.99,0.3852,0.4057,0.5167,0.3231,10.1016/j.jct.2012.10.017,4132,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,166.96,0.4041,0.4012,0.5285,0.315,10.1016/j.jct.2012.10.017,4133,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,165.98,0.4496,0.3577,0.5861,0.2728,10.1016/j.jct.2012.10.017,4134,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,165.2,0.4775,0.3389,0.6142,0.2581,10.1016/j.jct.2012.10.017,4135,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,164.9,0.486,0.3361,0.6226,0.2501,10.1016/j.jct.2012.10.017,4136,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,164.4,0.5116,0.3233,0.6434,0.2382,10.1016/j.jct.2012.10.017,4137,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,164.1,0.5245,0.3322,0.6493,0.2452,10.1016/j.jct.2012.10.017,4138,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,164.0,0.5395,0.3198,0.6615,0.2356,10.1016/j.jct.2012.10.017,4139,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,163.2,0.5749,0.2928,0.7026,0.2076,10.1016/j.jct.2012.10.017,4140,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,162.8,0.6149,0.2504,0.7291,0.176,10.1016/j.jct.2012.10.017,4141,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,161.9,0.6497,0.2278,0.7618,0.1553,10.1016/j.jct.2012.10.017,4142,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,161.1,0.6918,0.1991,0.7944,0.1343,10.1016/j.jct.2012.10.017,4143,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,160.61,0.7172,0.1831,0.8083,0.1205,10.1016/j.jct.2012.10.017,4144,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,159.5,0.7699,0.1496,0.8462,0.0965,10.1016/j.jct.2012.10.017,4145,unmatched
2-蒎烯,C10H16,CC1=CCC2CC1C2(C)C,对异丙基甲苯,C10H14,CC1=CC=C(C=C1)C(C)C,(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,,0,0,755.312,158.9,0.7988,0.1312,0.8701,0.0827,10.1016/j.jct.2012.10.017,4146,unmatched
